{1344.577591, 0.2915077692387459}
{1223.132994, 0.13470142192911982}
{1218.806331, 0.08380894296345391}
{1216.784133, 0.0591301576156022}
{1218.872776, 0.04478851785891321}
{1219.051651, 0.035527701987444295}
{1227.400146, 0.02911598273774163}
{1217.46286, 0.02445014115976616}
{1217.152994, 0.0209251042018652}
{1216.371866, 0.01818279656715942}
{1216.304106, 0.01599858570596888}
{1216.088323, 0.014224873359680305}
{1216.477887, 0.012760950013954707}
{1216.597775, 0.011535911635212337}
{1216.67305, 0.01049850011192104}
{1217.074206, 0.009610811548256566}
{1216.616811, 0.008844262952933472}
{1216.771453, 0.008176928387498731}
{1215.42597, 0.007591733191374783}
{1214.765373, 0.007075201512192746}
{1215.168021, 0.006616569780149903}
{1214.832584, 0.00620714773321392}
{1214.634371, 0.005839850321403546}
{1214.817745, 0.005508849729829652}
{1214.127144, 0.005209313238495623}
{1214.405813, 0.004937203343504082}
{1214.360803, 0.004689123658077086}
{1214.432278, 0.004462198896438599}
{1216.765593, 0.004253980524005121}
{1215.466129, 0.004062371940478368}
{1214.616456, 0.003885568673673055}
{1214.627164, 0.0037220102136310963}
{1214.505966, 0.0035703409496427715}
{1214.422028, 0.0034293782820445737}
{1214.332322, 0.0032980864308117105}
{1214.319703, 0.0031755547987502583}
{1214.312653, 0.0030609799998204414}
{1214.292597, 0.00295365085493324}
{1215.800061, 0.0028529358042903978}
{1217.381797, 0.0027582722984136007}
{1216.503141, 0.002669157817762272}
{1214.940854, 0.00258514223939392}
{1214.635244, 0.0025058213230137187}
{1214.785883, 0.0024308311313802193}
{1214.609125, 0.0023598432339306326}
{1214.704529, 0.002292560569594465}
{1217.149376, 0.0022287138665497692}
{1217.216859, 0.0021680585342735365}
{1216.650585, 0.002110371957518039}
{1216.679291, 0.0020554511334862856}
{1220.319738, 0.002003110603010448}
{1216.647732, 0.00195318063437258}
{1216.103087, 0.0019055056248735518}
{1216.234043, 0.0018599426906142867}
{1215.940192, 0.00181636041940844}
{1216.369973, 0.0017746377654634618}
{1216.926985, 0.0017346630675798723}
{1217.071602, 0.0016963331752332374}
{1217.256975, 0.0016595526691068323}
{1217.382696, 0.0016242331645051663}
{1216.867139, 0.001590292687657173}
{1216.87531, 0.0015576551162596773}
{1216.938095, 0.0015262496767556118}
{1216.557818, 0.0014960104918187906}
{1216.182389, 0.0014668761723546633}
{1216.617619, 0.0014387894490455765}
{1216.881014, 0.0014116968390885545}
{1216.674801, 0.0013855483443077441}
{1215.716827, 0.0013602971772860295}
{1215.498005, 0.0013358995125607206}
{1214.911851, 0.001312314260276265}
{1215.417097, 0.001289502859989668}
{1215.423789, 0.0012674290925882873}
{1215.238767, 0.001246058908510606}
{1215.222164, 0.0012253602706623517}
{1214.807618, 0.0012053030105975563}
{1215.331611, 0.0011858586966897223}
{1214.820294, 0.0011670005131553434}
{1217.952438, 0.0011487031489124649}
