{303.956521, 0.39739545654023073}
{269.726385, 0.16537050802861816}
{269.025662, 0.09594342135380293}
{268.681229, 0.06452130778290742}
{268.403992, 0.0472680452625478}
{269.884454, 0.036635341280971415}
{269.654146, 0.02955272023880815}
{268.609202, 0.024561197493323098}
{267.964536, 0.020889033055564128}
{267.588532, 0.0180944275638255}
{267.766046, 0.015908541723773106}
{267.560489, 0.014159605257263267}
{267.465863, 0.012733389195983057}
{267.330115, 0.011551345493808473}
{267.008027, 0.01055790389679389}
{267.081067, 0.009712776026507648}
{266.757665, 0.008986123871383915}
{266.580028, 0.008355431537158755}
{266.611855, 0.007803424396728404}
