{1330.335705, 0.36164764280531086}
{1208.629823, 0.1499669071062475}
{1204.391123, 0.08613762663178083}
{1202.736998, 0.057159056320037906}
{1213.196702, 0.04125076997410924}
{1203.041123, 0.03147212516782365}
{1203.454238, 0.02498670061395284}
{1202.521653, 0.020442131335416978}
{1202.149186, 0.017121298549848812}
{1202.651449, 0.014612994405210097}
{1202.89701, 0.012666789420251236}
{1202.076288, 0.011122674880927729}
{1202.695261, 0.009874323225522426}
{1202.463834, 0.0088487236217929}
{1202.976191, 0.007994326399355512}
{1202.801783, 0.007273850963278512}
{1202.487118, 0.006659766800139363}
{1202.689059, 0.006131366498110015}
{1202.72269, 0.00567281889114021}
{1202.164447, 0.005271843400149443}
{1202.143307, 0.004918788327643569}
{1202.625504, 0.00460597791832529}
{1202.79289, 0.004327241951425261}
{1202.248163, 0.004077571619226562}
{1203.013449, 0.003852864260696987}
{1201.815237, 0.0036497315805381313}
{1202.057576, 0.0034653538694940666}
{1201.788047, 0.0032973679905352153}
{1202.074856, 0.0031437804472278143}
{1202.119477, 0.0030028992906575365}
{1202.669182, 0.002873280321290345}
{1201.998482, 0.002753684242066479}
{1201.985602, 0.0026430422762506118}
{1201.985849, 0.002540428382912679}
{1202.338445, 0.0024450366551381584}
{1201.306263, 0.0023561628195381285}
{1201.493558, 0.0022731890038221124}
{1205.915852, 0.0021955711255381796}
{1198.346059, 0.00212282839614308}
{1198.065037, 0.0020545345421780436}
{1198.244995, 0.001990310428027913}
{1198.322536, 0.0019298178287434698}
{1197.75002, 0.0018727541512651602}
{1197.579246, 0.0018188479414712208}
{1197.457426, 0.0017678550452958136}
{1197.309142, 0.0017195553166084118}
{1197.574801, 0.0016737497840388607}
{1197.705904, 0.0016302582045576964}
{1198.492415, 0.0015889169442075974}
{1202.972633, 0.0015495771365687994}
{1197.591994, 0.00151210307782344}
{1197.221905, 0.0014763708240469865}
{1198.446447, 0.0014422669619002942}
{1199.396157, 0.001409687528461528}
{1199.006812, 0.0013785370597101483}
{1198.659614, 0.0013487277503051354}
{1199.089967, 0.0013201787099050193}
{1198.899315, 0.0012928153034537802}
{1198.559411, 0.0012665685646806248}
{1198.803594, 0.001241374673595365}
{1199.261539, 0.0012171744900543032}
{1199.082925, 0.0011939131365657368}
{1200.037471, 0.0011715396244320487}
{1199.15441, 0.0011500065181148929}
{1198.843807, 0.0011292696333832881}
{1198.527983, 0.001109287765380195}
{1199.365292, 0.001090022443236893}
{1197.376298, 0.0010714377082885755}
{1198.139714, 0.001053499913310133}
{1198.447153, 0.0010361775405065513}
{1197.381598, 0.001019441036265414}
{1197.450196, 0.0010032626609157499}
{1197.560224, 0.0009876163519431929}
{1197.437713, 0.0009724775992906071}
{1202.49394, 0.0009578233315297018}
{1198.892611, 0.0009436318118256187}
{1197.38759, 0.0009298825427363534}
{1197.580431, 0.0009165561789937729}
{1197.32743, 0.000903634447505187}
