tpS_10 tpS_20 tpS_40 tpS_80 twS_10 twS_20 twS_40 twS_80 taS_10 taS_20 taS_40 taS_80 deS_10 deS_20 deS_40 deS_80 tpN_10 tpN_20 tpN_40 tpN_80 twN_10 twN_20 twN_40 twN_80 taN_10 taN_20 taN_40 taN_80 deN_10 deN_20 deN_40 deN_80 pBar2 pBar4 LD2 minus2LdS LD4 minus2LdN n2 n4 B Bprime cSq10 cSq20 cSq40 cSq80 S10_0 S10_1 S10_2 S10_3 S10_4 S10_5 S10_6 S10_7 S10_8 S10_9 S10_10 S20_0 S20_1 S20_2 S20_3 S20_4 S20_5 S20_6 S20_7 S20_8 S20_9 S20_10 S20_11 S20_12 S20_13 S20_14 S20_15 S20_16 S20_17 S20_18 S20_19 S20_20 S40_0 S40_1 S40_2 S40_3 S40_4 S40_5 S40_6 S40_7 S40_8 S40_9 S40_10 S40_11 S40_12 S40_13 S40_14 S40_15 S40_16 S40_17 S40_18 S40_19 S40_20 S40_21 S40_22 S40_23 S40_24 S40_25 S40_26 S40_27 S40_28 S40_29 S40_30 S40_31 S40_32 S40_33 S40_34 S40_35 S40_36 S40_37 S40_38 S40_39 S40_40 S80_0 S80_1 S80_2 S80_3 S80_4 S80_5 S80_6 S80_7 S80_8 S80_9 S80_10 S80_11 S80_12 S80_13 S80_14 S80_15 S80_16 S80_17 S80_18 S80_19 S80_20 S80_21 S80_22 S80_23 S80_24 S80_25 S80_26 S80_27 S80_28 S80_29 S80_30 S80_31 S80_32 S80_33 S80_34 S80_35 S80_36 S80_37 S80_38 S80_39 S80_40 S80_41 S80_42 S80_43 S80_44 S80_45 S80_46 S80_47 S80_48 S80_49 S80_50 S80_51 S80_52 S80_53 S80_54 S80_55 S80_56 S80_57 S80_58 S80_59 S80_60 S80_61 S80_62 S80_63 S80_64 S80_65 S80_66 S80_67 S80_68 S80_69 S80_70 S80_71 S80_72 S80_73 S80_74 S80_75 S80_76 S80_77 S80_78 S80_79 S80_80 N10_0 N10_1 N10_2 N10_3 N10_4 N10_5 N10_6 N10_7 N10_8 N10_9 N10_10 N20_0 N20_1 N20_2 N20_3 N20_4 N20_5 N20_6 N20_7 N20_8 N20_9 N20_10 N20_11 N20_12 N20_13 N20_14 N20_15 N20_16 N20_17 N20_18 N20_19 N20_20 N40_0 N40_1 N40_2 N40_3 N40_4 N40_5 N40_6 N40_7 N40_8 N40_9 N40_10 N40_11 N40_12 N40_13 N40_14 N40_15 N40_16 N40_17 N40_18 N40_19 N40_20 N40_21 N40_22 N40_23 N40_24 N40_25 N40_26 N40_27 N40_28 N40_29 N40_30 N40_31 N40_32 N40_33 N40_34 N40_35 N40_36 N40_37 N40_38 N40_39 N40_40 N80_0 N80_1 N80_2 N80_3 N80_4 N80_5 N80_6 N80_7 N80_8 N80_9 N80_10 N80_11 N80_12 N80_13 N80_14 N80_15 N80_16 N80_17 N80_18 N80_19 N80_20 N80_21 N80_22 N80_23 N80_24 N80_25 N80_26 N80_27 N80_28 N80_29 N80_30 N80_31 N80_32 N80_33 N80_34 N80_35 N80_36 N80_37 N80_38 N80_39 N80_40 N80_41 N80_42 N80_43 N80_44 N80_45 N80_46 N80_47 N80_48 N80_49 N80_50 N80_51 N80_52 N80_53 N80_54 N80_55 N80_56 N80_57 N80_58 N80_59 N80_60 N80_61 N80_62 N80_63 N80_64 N80_65 N80_66 N80_67 N80_68 N80_69 N80_70 N80_71 N80_72 N80_73 N80_74 N80_75 N80_76 N80_77 N80_78 N80_79 N80_80
0.00282666666666667 0.00205052631578947 0.00221538461538462 0.00271 0.00353485762379015 0.00315693965239186 0.00404368777806019 0.00654151737273125 -0.953764032430521 -1.36747842445066 -1.59676373551054 -1.9564914732076 0.200344973544973 0.3504702206658 0.452137569224653 0.585723029446224 0.00973333333333333 0.0094821052631579 0.00849641025641026 0.00924949367088607 0.009332024126806 0.0116130280070129 0.00987412131851906 0.012033161586876 0.211560736324873 -0.754318115881995 -0.511500316470551 -0.78799651245801 -0.043003447170114 0.183494153511745 0.139527459473775 0.231333045425563 0.9740604 0.9929316 -0.00218618727657252 0.0139078021978022 0.0021926501361752 -0.0498005773195875 183 292 0.181285127773562 0.462474683544304 1.20095808372324 0.993074592947153 2.19295439367233 3.67633884356457 150 15 4 2 0 0 1 1 2 0 59 147 17 2 3 0 0 0 0 2 0 0 0 1 0 0 0 0 2 1 0 59 132 25 4 3 0 1 1 1 1 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 1 0 0 59 97 32 25 6 1 2 1 2 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 3 56 226 26 12 1 8 0 19 0 0 0 0 189 52 8 5 4 21 1 1 3 0 0 0 0 1 7 0 0 0 0 0 0 187 52 6 1 3 3 1 0 1 6 1 2 17 0 1 0 3 0 0 0 0 0 0 0 0 0 1 0 7 0 0 0 0 0 0 0 0 0 0 0 0 143 71 15 7 5 4 3 0 3 0 0 0 0 0 4 0 0 0 6 0 0 0 1 0 0 3 0 0 0 0 0 0 19 0 0 0 0 0 0 0 0 0 0 1 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.00344 0.00374315789473684 0.00330769230769231 0.00329025316455696 0.00438322345349979 0.00597563577059888 0.00611255129241656 0.00759139053131775 -1.0347360387481 -1.50688784218578 -1.65502691113268 -1.90365728500779 0.215189452124936 0.373596711976021 0.458868784987384 0.566580964187885 0.00738666666666667 0.00816421052631579 0.00654717948717949 0.0066932911392405 0.00834226399214476 0.010823793093915 0.00959200356656137 0.0128407563242502 -0.562158055196167 -1.00859542750405 -1.16277561629637 -1.63321199738007 0.114548919379428 0.245716316315614 0.317433584991193 0.478746347160254 0.973992 0.9944708 -0.00143846563516648 0.0114348691099476 -0.00219084428075474 0.0381510144927536 192 277 0.181149945352742 0.334664556962025 1.05691429209815 0.68840995401825 1.57771903695635 1.17134881328085 159 21 0 3 2 0 2 1 0 2 57 138 28 11 3 3 0 1 1 0 0 0 0 0 1 1 0 1 0 2 1 56 127 27 8 11 4 3 0 3 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 3 55 98 38 15 11 0 0 6 2 8 2 0 1 0 0 2 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 3 55 217 19 31 4 0 0 0 0 5 0 1 181 45 10 18 13 0 1 1 2 0 0 0 0 6 0 0 0 0 0 0 0 175 24 29 6 2 18 13 0 0 0 0 0 1 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 118 58 34 9 11 4 6 0 1 0 2 11 1 8 4 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0.00334222222222222 0.00339368421052632 0.00320666666666667 0.0033006329113924 0.00410043484359658 0.00462266163385951 0.00460792328197556 0.00710683368889321 -0.88656764338176 -1.06047485686272 -1.08204973346476 -1.79497811364046 0.184910296174664 0.265859264786185 0.304097210296464 0.535569135865563 0.0101955555555556 0.00942526315789474 0.00930153846153846 0.00918632911392405 0.0115943330060317 0.0103728017150018 0.0118489455822229 0.0104179721121275 -0.595931744684505 -0.374601433278206 -0.791698571087768 -0.401229692905143 0.120643201273283 0.0913483727098248 0.214990194950875 0.118222911805431 0.9758 0.9919376 -0.00148180428785777 0.0120469493087558 -0.00285747036472614 0.0657141789883269 218 258 0.184845250710955 0.459316455696203 0.451087374767476 0.62590762406195 1.25483863792445 1.97339480780396 184 17 4 2 0 0 1 4 0 1 54 173 22 6 2 1 1 0 1 1 4 0 1 0 0 0 0 0 0 1 1 53 164 22 8 2 4 2 0 1 0 0 0 0 4 0 0 0 4 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 54 127 49 11 6 4 1 0 0 0 2 0 1 1 1 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 4 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 52 176 41 25 0 7 0 7 2 0 0 3 166 30 17 12 6 9 2 7 0 0 0 0 0 9 0 0 0 0 0 0 3 132 39 32 19 1 2 3 0 2 2 3 0 0 0 0 0 9 0 5 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 129 22 22 11 16 9 0 6 0 4 4 3 0 1 3 0 0 0 1 1 0 0 0 0 3 0 0 0 0 0 0 9 0 0 0 0 0 0 5 0 0 0 7 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
0.00217777777777778 0.00213894736842105 0.00215282051282051 0.00260316455696202 0.0022623088792257 0.00428441809967467 0.00441984478067044 0.00726835263636806 -0.172969145556819 -1.98985010623411 -1.82088744555754 -2.15304583120872 0.0373649691358025 0.500761289244047 0.512919430511323 0.641849441380048 0.00381333333333333 0.00494105263157895 0.00473948717948718 0.00400873417721519 0.00424182914854818 0.00777960128625137 0.00761717930285756 0.0074298715838429 -0.485057423622596 -1.48498049712289 -1.37405371237912 -1.54585961106384 0.101016754850088 0.364870711264972 0.377789731468028 0.460457138191643 0.9766868 0.99679 -0.000624449802363162 0.00388699551569507 -0.000615264113262508 0.00668947186147188 224 232 0.186757315185106 0.200436708860759 0.738243827160494 1.55219666576709 1.07587941025366 1.86212448645115 205 8 2 1 3 0 2 0 0 0 54 184 25 6 4 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 53 175 26 9 4 0 2 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 53 132 44 20 8 5 0 5 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 53 202 13 9 0 0 0 5 0 3 0 0 163 54 1 0 0 0 2 7 2 0 0 0 3 0 0 0 0 0 0 0 0 151 44 8 12 2 0 1 0 0 0 3 0 2 0 0 2 0 0 4 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 140 45 17 6 0 4 1 0 0 5 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 7 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.00332444444444444 0.00384421052631579 0.00377076923076923 0.0039773417721519 0.00381764623369336 0.00575014008114232 0.00648870829502681 0.0074298715838429 -0.617368572095842 -1.33491303643919 -1.51446448683555 -1.56004444064346 0.129190018943105 0.331457934577465 0.418872129964712 0.464682299381718 0.00980444444444444 0.0123747368421053 0.011394358974359 0.0118389873417722 0.0110287557862253 0.0125150107648392 0.00987412131851906 0.0144559457989987 -0.547879591832781 -0.0461446888108505 0.564415909444993 -0.619119736131745 0.111010830733053 0.0112084540213103 -0.153961816631591 0.181029902409278 0.9776728 0.9900224 -0.00287325898551526 0.0276551376146789 0.000466907547354938 -0.0140989494949495 219 298 0.188968469379475 0.591949367088608 1.43047617743131 1.22234028681397 3.27669157248161 2.00261132655778 183 16 0 4 0 2 1 3 0 1 48 161 31 5 0 0 6 0 0 1 1 0 0 1 0 0 3 0 0 2 1 46 143 39 11 2 0 1 2 0 2 0 0 0 1 0 0 3 0 0 0 0 0 0 0 0 1 4 0 0 0 0 0 0 1 0 0 0 0 0 0 2 46 122 43 12 6 3 5 2 0 2 2 0 0 0 0 0 0 0 2 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 2 44 220 27 25 2 2 2 0 0 20 0 0 187 50 10 1 6 5 5 0 0 18 2 12 0 0 2 0 0 0 0 0 0 193 29 10 10 3 2 4 0 1 1 4 0 3 3 1 0 0 0 18 0 0 2 12 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 119 55 15 31 11 10 3 1 2 0 4 0 0 0 0 2 1 0 2 1 0 0 0 1 0 2 0 0 4 14 4 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 3 0 0 9 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.00336 0.0039221052631579 0.00346871794871795 0.0033373417721519 0.004666012063403 0.00563739223641404 0.00648870829502681 0.00694531474141836 -1.34933978032581 -1.2244403187423 -1.68277066628067 -1.73948887605579 0.27989898989899 0.304269580920139 0.465422424463663 0.519483004528266 0.0106666666666667 0.00916842105263158 0.00868153846153846 0.00835063291139241 0.010038995651564 0.00890707973353418 0.0104383568224344 0.0102564531646527 0.308040518503187 0.119870552359577 -0.617892703410153 -0.630361618608895 -0.0625232878754005 -0.0293408532219008 0.168304110578033 0.185816697318759 0.9732092 0.9924224 -0.00120201964562595 0.0101317307692308 -0.00194547872227934 0.0427948142292491 209 254 0.179627025960752 0.41753164556962 0.95743726836764 0.71730836472217 1.51705075049794 2.80724391471055 172 24 5 0 0 2 0 0 2 0 61 156 22 17 1 2 0 3 0 0 1 0 1 0 0 2 0 0 0 1 0 60 139 31 16 6 2 1 2 1 0 3 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 1 0 0 2 0 0 58 123 34 13 14 1 6 1 1 2 0 0 0 0 1 0 0 0 1 0 1 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 1 57 183 22 9 29 6 0 0 5 0 0 0 175 18 17 4 7 12 2 4 0 0 0 4 0 6 0 5 0 0 0 0 0 143 37 15 5 0 9 2 19 5 0 4 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 6 0 0 0 0 0 0 5 0 0 0 0 0 0 0 127 38 18 12 4 0 0 3 0 0 0 7 2 6 0 15 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.00166222222222222 0.00154947368421053 0.00169692307692308 0.00149620253164557 0.00282788609903212 0.00326968749712014 0.0052661980365435 0.00654151737273125 -1.9376973129038 -2.05762899582911 -2.42820038234347 -2.57629406471812 0.412203262786596 0.526109548519464 0.677770743684971 0.771275921717706 0.0048 0.00416 0.00535948717948718 0.00500177215189873 0.00749389816243512 0.00631387930478373 0.0109085530756972 0.0116293642181889 -1.75958590725079 -1.37879168023188 -1.86960178733336 -1.93967129017929 0.35947888589398 0.341134063673316 0.508689452918611 0.569901496070119 0.976372 0.9906984 0.00117672002235588 -0.00515692753623189 -0.00127059580460673 0.0167957173144875 208 284 0.186070560594541 0.250088607594937 0.996089383896433 1.82597374475284 1.19283799502836 1.72824697743613 180 19 1 0 0 0 0 0 0 0 57 173 17 9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 55 145 32 18 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 56 120 41 26 6 4 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 56 218 40 5 1 0 1 0 0 0 6 13 218 26 11 3 2 0 0 2 0 0 2 1 0 0 0 0 0 0 9 0 10 161 55 28 12 0 1 1 3 1 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 6 0 3 0 0 0 0 0 3 7 133 40 41 21 2 14 4 0 3 0 1 1 0 0 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 3 0 0 0 0 0 0 0 3 0 7
0.00259555555555556 0.00222947368421053 0.00285128205128205 0.00342670886075949 0.00311067470893533 0.00417167025494639 0.0052661980365435 0.00799518790000486 -0.782897609539204 -1.84740980787892 -1.64288265406227 -1.92342649294207 0.165597242263909 0.465568094322168 0.458569155300223 0.571403586305031 0.0132088888888889 0.0114084210526316 0.0122430769230769 0.0115616455696203 0.0103217842614672 0.0105982974044584 0.0129774165900536 0.0121946805343508 1.37880740848802 0.313613916588086 -0.208787966741406 -0.176880808638322 -0.279709840303448 -0.0764390370695192 0.0565859670051371 0.0519107460787858 0.9767332 0.9878844 -0.000688281877670598 0.00504433684210528 -0.00228256087876733 0.0664054529147984 191 224 0.186859304107341 0.578082278481013 2.34443610433477 4.14534673000184 4.64324818429775 9.1533794341122 162 9 7 2 0 0 0 0 3 1 52 149 22 3 6 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 2 50 131 33 5 2 0 2 1 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 3 49 88 42 33 4 1 1 0 4 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 49 151 17 2 0 26 5 23 0 0 0 0 130 18 14 7 0 28 0 1 0 0 3 0 0 0 0 23 0 0 0 0 0 86 34 34 8 2 4 0 2 0 0 0 23 2 0 0 1 1 0 1 0 0 0 0 0 0 3 0 0 0 23 0 0 0 0 0 0 0 0 0 0 0 73 45 13 15 4 10 2 1 0 3 1 0 1 0 2 0 0 0 0 0 0 0 23 0 0 0 2 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.00205333333333333 0.00248210526315789 0.00288974358974359 0.00288430379746835 0.00282788609903212 0.00383342672076155 0.00648870829502681 0.00726835263636806 -1.28754853148933 -1.39225907723386 -2.00538132263641 -2.02329636356488 0.273898148148148 0.352510053286006 0.55465040831649 0.603169529359872 0.00872888888888889 0.00882736842105263 0.00800871794871795 0.00818632911392405 0.0104631785664189 0.0110492887833715 0.0115668278302652 0.0109025289545521 -0.817267455889526 -0.825794414896596 -1.13215772596712 -0.846550320148666 0.165751704085037 0.201091708786066 0.307613282894837 0.24913484311307 0.974538 0.9938008 -0.000569475228380251 0.00388927918781725 -0.0024236306549866 0.0510636075471698 198 266 0.182238818395199 0.409316455696203 0.365922582814475 0.509747186458374 0.796840079439644 1.51059657497386 172 15 2 0 2 0 0 0 1 0 59 157 17 9 2 4 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 60 124 36 17 5 2 3 0 0 2 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 58 105 42 16 7 1 3 3 4 2 0 1 1 0 0 0 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 2 56 192 44 10 8 8 0 2 0 0 2 0 168 39 19 16 2 3 12 1 0 2 2 0 0 0 0 0 0 2 0 0 0 143 47 14 15 19 0 4 4 3 2 0 1 0 0 2 1 0 0 0 0 0 7 0 0 0 2 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 131 37 15 11 14 5 3 3 13 2 1 0 4 0 3 0 4 0 0 0 0 0 0 0 1 5 0 0 0 1 0 0 0 0 0 0 9 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
0.00208888888888889 0.00193684210526316 0.00169128205128205 0.00152113924050633 0.00282788609903212 0.00372067887603327 0.00385560927675506 0.00468404947677052 -1.22844409681529 -1.89028411645074 -1.97657337702074 -2.21883682250845 0.261324955908289 0.479438519206987 0.561345061212878 0.675251244025053 0.00353777777777778 0.00340421052631579 0.00411076923076923 0.00400569620253165 0.00367625192874176 0.00518640085750092 0.00761717930285756 0.00864126368990424 -0.17967294533498 -1.37797582036684 -1.6742568593591 -1.81048972724862 0.0376672093338759 0.343627571441495 0.460329202277398 0.536445553997898 0.971694 0.9973524 0.000134409474820138 -0.000534455172413798 -0.00166159339640293 0.0161081592920354 146 227 0.176798357188469 0.200284810126582 0.4312235841082 0.939855757710416 0.998082555403431 1.17647294544282 125 14 1 0 0 3 0 0 0 2 66 111 27 2 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 1 0 67 104 23 12 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 66 88 36 9 5 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 65 201 12 6 0 5 2 1 0 0 0 0 181 28 6 5 0 1 1 1 0 0 0 0 0 4 0 0 0 0 0 0 0 146 40 21 2 7 0 3 0 0 0 1 0 0 0 1 0 0 4 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 120 43 23 7 9 2 6 0 6 2 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.00429333333333333 0.00316631578947368 0.00320564102564103 0.00361481012658228 0.00551437789311264 0.0052991487022292 0.00564235503915375 0.0084797447424294 -1.07405969745536 -1.61550755097657 -1.55218832881718 -1.93506658705195 0.221429249762583 0.402485952481064 0.431861163752323 0.573712389183704 0.00943111111111111 0.0092 0.00774102564102564 0.00774746835443038 0.0110287557862253 0.0103728017150018 0.0101562390704767 0.012033161586876 -0.714946339729374 -0.463657336258844 -0.87243570504373 -1.21318757213576 0.144861732917288 0.11306508571408 0.237805885888597 0.356156875439936 0.9744692 0.9938912 -0.000455433310086758 0.00376170370370373 -0.00140792765292655 0.0291531571428571 217 281 0.182100367302521 0.387373417721519 0.371240529413606 0.581896203457024 1.13515899288173 1.22539382493949 173 21 7 2 2 0 1 0 2 4 54 163 28 7 3 2 0 1 0 0 1 0 1 0 0 0 0 0 2 1 1 56 152 29 10 1 4 0 1 5 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 1 2 54 109 48 11 14 5 1 2 4 2 2 1 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 1 0 1 0 0 1 0 1 52 203 45 11 11 6 0 0 5 0 0 0 189 31 17 17 1 12 0 6 2 0 6 0 0 0 0 0 0 0 0 0 0 173 32 26 0 12 7 11 0 2 0 6 0 1 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 132 47 21 9 13 11 0 0 4 10 4 6 1 2 0 5 2 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.00212444444444444 0.00221684210526316 0.00183230769230769 0.00208683544303797 0.00296928040398373 0.00405892241021811 0.00423176627936531 0.00629923895151898 -1.34149737525083 -1.79819278645743 -2.00789480765842 -2.23010900708491 0.284525489208029 0.453834815939723 0.567011131677502 0.66871625936102 0.00328 0.00378526315789474 0.00404410256410256 0.00418810126582278 0.00438322345349979 0.00620113146005544 0.00752314005220499 0.0084797447424294 -1.21025941614653 -1.57357619402108 -1.6812308646516 -1.70703545903152 0.251692268305171 0.389585081000542 0.46244486530365 0.506105266958435 0.9773308 0.997262 -0.000835066566968991 0.00432869565217391 -0.000591307788455112 0.00606836206896552 185 233 0.188190900363955 0.209405063291139 0.710333564573939 0.656002775499794 0.661540249584522 0.820360275581609 160 16 2 3 0 0 0 0 0 0 54 145 22 7 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 54 137 22 8 7 3 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 53 104 32 21 5 1 8 0 5 0 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 53 201 22 2 5 0 1 0 0 0 1 1 178 27 14 7 4 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 153 35 18 8 2 5 5 0 2 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 128 39 16 13 3 3 5 5 6 3 0 0 5 0 0 0 0 1 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
