{309.034869, 0.5313686981795154}
{275.369562, 0.16310225981447965}
{275.123863, 0.07961191829228541}
{274.90335, 0.0482794102906053}
{274.762419, 0.03312876289348664}
{274.418564, 0.02457880962676762}
{274.164222, 0.019230503678539842}
{273.98525, 0.015632892083469695}
{273.762677, 0.013080137551794248}
{273.664935, 0.011193771963088657}
{273.620009, 0.009754998589698076}
{273.568094, 0.008629518239878339}
{273.409624, 0.007730771151585612}
{273.377632, 0.007000656591982602}
{273.254136, 0.006398818453214813}
{273.071372, 0.0058963962389859985}
{273.047056, 0.005472227751857074}
{272.934264, 0.00511045858718176}
{272.760518, 0.004798990021582967}
