{607.722874, 0.3792414133916361}
{542.063986, 0.15718795379988715}
{541.427501, 0.09036060857277553}
{541.475488, 0.060059877218188305}
{541.541543, 0.043437083129728465}
{541.706249, 0.0332211403753173}
{541.46841, 0.026444206594454688}
{541.564591, 0.02169273225079966}
{541.553711, 0.018217820906544467}
{541.39591, 0.015590363931277901}
{541.101687, 0.013549187160369661}
{541.038174, 0.011927491207198415}
{541.222385, 0.010614468220530101}
{541.23801, 0.009534041663108532}
{541.477213, 0.008632497527906416}
{541.325741, 0.007870985398603569}
{541.614283, 0.0072208090473169515}
{541.402118, 0.006660377385942039}
{541.386421, 0.006173177065508842}
{541.308123, 0.005746392294008738}
{541.360584, 0.005369945369961502}
{541.676214, 0.005035817049612663}
{541.593239, 0.004737556917442878}
{541.496828, 0.004469925188992067}
{541.66077, 0.004228626978395622}
{541.689863, 0.004010112625681002}
{541.142875, 0.0038114258895796537}
{541.442089, 0.003630087275370959}
{541.004893, 0.003464003463608761}
{540.748714, 0.003311396344524589}
{540.806035, 0.0031707469315356194}
{540.717938, 0.003040750675479891}
{540.678356, 0.002920281592842128}
{540.747286, 0.002808363265412907}
{540.899008, 0.0027041452391638097}
{540.952953, 0.0026068836969527645}
{541.178137, 0.0025159255378174065}
{541.08153, 0.0024306951894379407}
{541.033765, 0.0023506836270852025}
