tpS_10 tpS_20 tpS_40 tpS_80 twS_10 twS_20 twS_40 twS_80 taS_10 taS_20 taS_40 taS_80 deS_10 deS_20 deS_40 deS_80 tpN_10 tpN_20 tpN_40 tpN_80 twN_10 twN_20 twN_40 twN_80 taN_10 taN_20 taN_40 taN_80 deN_10 deN_20 deN_40 deN_80 pBar2 pBar4 ldSumS rmeanS ldSumN rmeanN n2 n4
0.0166311111111111 0.0149157894736842 0.0157379487179487 0.0155777215189873 0.0158361621545799 0.0165739331750573 0.0149522408537574 0.0145367052727361 0.249084353322538 -0.413823166829742 0.194421176668335 0.24494241689959 -0.050198333963215 0.100045274942249 -0.0525478335906988 -0.0716129430101107 0.0177955555555556 0.0180252631578947 0.0196035897435897 0.0192435443037975 0.023330060317015 0.0169121767092421 0.0178674576239869 0.0174440463272833 -1.18184003958851 0.272316635529793 0.360573780344439 0.35401191988876 0.23722633744856 -0.0658156822619018 -0.0971672722632984 -0.103158289238182 0.2829032 0.0155584 -7.56813199999993 -1.40303314303006e-05 -2.586817 8.82449696379026e-05 886 316
0.0126044444444444 0.0153263157894737 0.0141292307692308 0.0127683544303797 0.0154119792397251 0.0162356896408724 0.0170211043681138 0.016797970537384 -0.903598592436577 -0.231610463985102 -0.629995088310673 -0.822702278410014 0.182165752471563 0.0560107929822368 0.169899293038851 0.239887080289627 0.00898666666666667 0.0166231578947368 0.0170517948717949 0.0155020253164557 0.0118771216159349 0.0173631680881552 0.0160807118615882 0.0180093626434453 -1.20260355466603 -0.17640655139906 0.223713275553003 -0.478030115216465 0.243363252708491 0.0426195374980686 -0.0603880610861702 0.139224101187288 0.3019376 0.013434 0.793458000000043 4.25170549923127e-06 -1.82577400000001 1.66521389122914e-05 976 324
0.00743111111111111 0.00866315789473684 0.00877846153846154 0.00863139240506329 0.00777668677233834 0.0116130280070129 0.0141999268485369 0.0142944268515238 -0.217715395255945 -1.04421451768037 -1.41124876117015 -1.35459321995103 0.0444373897707231 0.254013863610309 0.381795298518315 0.396170794763754 0.0114488888888889 0.00981473684210526 0.0101769230769231 0.0105729113924051 0.0123013045307897 0.00992181033608871 0.0118489455822229 0.014132907904049 -0.342620778084456 -0.0442087792716278 -0.519641253070215 -0.861081784170594 0.0692947353483753 0.0107917295691481 0.141111501753232 0.251894127932725 0.2912708 0.009894 2.69007800000005 2.41626940318311e-05 -1.915624 1.03373622125291e-05 900 309
0.0136177777777778 0.0152042105263158 0.0136107692307692 0.0127546835443038 0.0142808248001122 0.0163484374856007 0.0172091828694189 0.0158288568525349 -0.230070966435345 -0.289445564020019 -0.775482825376293 -0.665358959358851 0.0464291826007996 0.0699899889694495 0.209098460162461 0.194213223157601 0.0133777777777778 0.0170210526315789 0.0134133333333333 0.0141025316455696 0.0165431336793379 0.0189416379143512 0.0181495753759446 0.0181708815909201 -0.949931800532103 -0.420171452902076 -0.968599762452388 -0.768856809399926 0.191339558932152 0.101394889473475 0.260956079936098 0.223893921986892 0.2981624 0.0148012 -1.67762900000003 1.12230809816543e-05 -1.07586700000001 9.42339296663244e-05 958 357
0.0152 0.0147536842105263 0.0144246153846154 0.0147643037974684 0.0128668817505962 0.0135297413673937 0.0167389866161561 0.0159903758000097 0.897180898681317 0.372967542173825 -0.51254579559212 -0.262733073838307 -0.181327402755975 -0.0904631367220576 0.138262326424644 0.0766756215035687 0.0122488888888889 0.01536 0.0138164102564103 0.0139818987341772 0.0162603450694347 0.0160101939514159 0.013541652093969 0.0155865784313226 -1.22453195679321 -0.167896599083422 0.0749291877456429 -0.352607364973692 0.246701786672801 0.0406112476456523 -0.020289855368802 0.102952659187898 0.290674 0.011736 3.28323900000005 6.40593028776217e-05 -4.221673 7.61320078138042e-05 942 329
0.0143022222222222 0.00826315789473684 0.0100917948717949 0.0104573417721519 0.0142808248001122 0.0122895150753826 0.0162687903628933 0.0155865784313226 0.00742470053894806 -1.34834590348696 -1.40684858797921 -1.12708263582696 -0.00149833237292007 0.327625390908307 0.379683759721143 0.32908034831192 0.0115288888888889 0.0119515789473684 0.0143928205128205 0.0133025316455696 0.0125840931406929 0.0193926292932643 0.0196542033863856 0.0190592358020318 -0.414746737634418 -1.59051317144753 -0.994765112275932 -1.03799626326336 0.0838522283653371 0.383705078531068 0.267697589677412 0.302042758495516 0.2911452 0.0179736 -2.03204499999993 -1.13114559576019e-06 -4.76946199999999 -8.55648733994211e-06 932 365
0.0118844444444444 0.0117431578947368 0.011954358974359 0.0103736708860759 0.013291064665451 0.0126277586095675 0.0147641623524523 0.0146174647464735 -0.523895084214392 -0.28845039682157 -0.70397272082026 -0.993121367686751 0.105832019963226 0.0700520767129955 0.190312414007465 0.290323522854495 0.0106666666666667 0.0132168421052632 0.0123779487179487 0.012976835443038 0.013998036190209 0.0144317241252199 0.0132595343420113 0.01566733790506 -1.1789789743481 -0.347453776226215 -0.245428242449478 -0.588211545646387 0.23798834909946 0.0841813500185841 0.0664869218875495 0.171726842066329 0.2890764 0.0100892 -0.756034999999991 1.73168722585252e-07 -0.208177000000013 8.17239795493401e-05 939 375
0.0148355555555556 0.0111768421052632 0.0124692307692308 0.0126144303797468 0.0148464020199186 0.0135297413673937 0.0146701231017997 0.0166364515899091 -0.00362213811877485 -0.71699022524073 -0.554884748385699 -0.828985062936222 0.00073057865121362 0.173905708781763 0.150025484946269 0.2417595596288 0.0145244444444444 0.0145642105263158 0.014425641025641 0.0144675949367089 0.0168259222892411 0.0138679849015785 0.0155164763576728 0.0158288568525349 -0.679207422225531 0.207073209030598 -0.260279919146834 -0.294624837612035 0.136781675633216 -0.0502038060813006 0.0703017429271154 0.0859987507946931 0.2896056 0.012876 -2.81865299999993 -1.77480924943443e-06 -1.18134599999998 1.93276200461647e-05 941 331
0.00588444444444444 0.00592 0.00642615384615385 0.00656088607594937 0.00777668677233834 0.0104855495597301 0.0110025923263498 0.0119524021131386 -1.19212760781369 -1.78598309863294 -1.52904339833543 -1.53628772410924 0.243322430655764 0.435413473916919 0.415941838473463 0.451082216457781 0.00700444444444444 0.00480842105263158 0.00624923076923077 0.00672025316455696 0.00820086968719315 0.00665212283896857 0.00996816056917162 0.0125177184293005 -0.715682777269962 -1.12230717973243 -1.36804179759458 -1.57906395099389 0.145890044395792 0.277159912853152 0.373080848179987 0.463140731075505 0.2876364 0.0052084 -2.13872699999999 -8.12217455309854e-06 0.284482000000002 1.94038028669581e-05 883 259
0.00904888888888889 0.00765473684210526 0.0090025641025641 0.00980949367088608 0.0107459671763221 0.0110492887833715 0.0118489455822229 0.0130830347454625 -0.779066801019551 -1.26161228895195 -0.884615628149416 -0.8539377494627 0.157926993409449 0.307219044394499 0.240222343828571 0.250212671468427 0.0154844444444444 0.0115221052631579 0.0138235897435897 0.0142513924050633 0.0166845279842895 0.016461185330329 0.0176793791226817 0.0171210084323336 -0.357132191507712 -1.24096591135248 -0.809189229078112 -0.575005267600424 0.0719279287358383 0.300044010686829 0.218095293524489 0.167607885867925 0.2817176 0.0131128 -3.25157599999998 -5.06405389152555e-06 -0.179660999999994 5.63412123860041e-06 892 339
0.0192533333333333 0.0183684210526316 0.0175702564102564 0.0186208860759494 0.0207849628278861 0.0202946120510905 0.0187138108798599 0.0173632868535459 -0.366732191668055 -0.393640508003039 -0.226917508683204 0.248536653963168 0.0736893064103948 0.094911447117584 0.0611075144953094 -0.0724286382532828 0.0218311111111111 0.0198589473684211 0.0194594871794872 0.0201636708860759 0.0202193856080797 0.0193926292932643 0.0184316931279022 0.0187361979070821 0.396599478667639 0.0996747779068525 0.207022482827716 0.26175766242849 -0.0797118930452263 -0.0240461501173914 -0.0557623244078997 -0.0761879750669305 0.2837596 0.0149636 -5.17159199999994 7.04137988225127e-06 -6.06015199999997 7.03670950343099e-05 920 371
0.00877333333333333 0.00593052631578947 0.00894871794871795 0.00875696202531645 0.0111701500911769 0.00653937499424029 0.0127893380887485 0.0139713889565742 -1.0592355710464 -0.376785476487091 -1.10768860461067 -1.27553098435727 0.214573370839193 0.0931050259370461 0.300298585695327 0.373221799741255 0.0129244444444444 0.0136084210526316 0.0130907692307692 0.0161512658227848 0.0173914995090476 0.0166866810197856 0.0181495753759446 0.0185746789596073 -1.2759219076692 -0.763126085422777 -1.03456672746565 -0.448188233653827 0.256852783871754 0.184474070278209 0.278728622592475 0.13046864185876 0.2837444 0.0177376 1.332259 1.63498807876312e-05 -4.50798599999998 5.14552297301367e-05 899 367
0.00631111111111111 0.00618315789473684 0.00714923076923077 0.00677632911392405 0.0069283209426287 0.00789234913097966 0.0126952988380959 0.0147789836939484 -0.435149817141739 -0.881764484160159 -1.61116147302933 -1.85269240113777 0.0890850520102219 0.216563054659324 0.436859985699791 0.541488829390969 0.00899555555555555 0.00963368421052632 0.0101841025641026 0.00956151898734177 0.0120185159208865 0.0145444719699482 0.0141999268485369 0.01566733790506 -1.24317704190016 -1.39376785097592 -1.04534968359065 -1.33488567051107 0.251525261956635 0.337639466703815 0.282805983951117 0.389716425005826 0.3004888 0.007828 9.50301100000003 4.49108220171739e-05 -3.295194 4.9165710003949e-05 956 328
0.00747555555555556 0.00855368421052632 0.00906102564102564 0.00886367088607595 0.00876644690699958 0.0115002801622846 0.0127893380887485 0.0129215157979877 -0.723466559257325 -1.05306955961678 -1.07529749420568 -1.07146932957875 0.147253655345053 0.256219492932158 0.291517232702047 0.314037840091768 0.0125155555555556 0.0119852631578947 0.0114051282051282 0.0108163291139241 0.0141394304951606 0.0165739331750573 0.0149522408537574 0.0151827810626355 -0.569025628672995 -1.1451950494197 -0.877722937941379 -0.984502696322122 0.114847266313933 0.276860656350914 0.237229501806604 0.287592367346796 0.2868936 0.0085668 -1.65254600000002 3.63029997354263e-06 4.93896899999999 4.13065195935667e-05 909 325
0.0125066666666667 0.0142821052631579 0.0157917948717949 0.0144773417721519 0.0155533735446767 0.0155592025725027 0.0179614968746394 0.0182516410646576 -0.971773865454269 -0.339189707160421 -0.448297500087052 -0.710179829735934 0.195887205387205 0.0820798690288811 0.120797393334631 0.206792325092028 0.01048 0.0103452631578947 0.0124010256410256 0.0110840506329114 0.0107459671763221 0.0127405064542957 0.016550908114851 0.0165556921161717 -0.122095838929642 -0.774258352944124 -0.929314596777484 -1.13317353268475 0.024750417710944 0.188002204228968 0.250734427683862 0.330499108395207 0.2882952 0.0102712 1.33087600000008 2.52607148302171e-05 -0.876802999999985 5.06685578746981e-05 929 325
0.01376 0.0162905263157895 0.0158020512820513 0.0148743037974684 0.0141394304951606 0.0173631680881552 0.0151403193550626 0.0160711352737471 -0.132957083566411 -0.255700580387325 0.161745945222164 -0.255201609031268 0.0268349206349204 0.061776846651476 -0.043706602976473 0.0744708731457113 0.0153511111111111 0.0190589473684211 0.015105641025641 0.0157793670886076 0.0159775564595315 0.0201818642063623 0.0190899678824702 0.0199475900131434 -0.194570809834886 -0.230748287046845 -0.775260675029536 -0.718594043903994 0.0392078319364454 0.0556398966150615 0.208713125205824 0.208958722421576 0.2880736 0.0153152 -3.46699299999999 -3.08531361853991e-06 5.94880799999998 9.05549082523678e-05 912 344
0.00968888888888889 0.00957473684210526 0.0105610256410256 0.00970620253164557 0.0115943330060317 0.0122895150753826 0.0118489455822229 0.012033161586876 -0.811790779684939 -0.909124537512589 -0.400267538251735 -0.658712057433794 0.164342710887426 0.220901981618085 0.108694898821167 0.193378858783741 0.0128444444444444 0.0133052631578947 0.0139892307692308 0.0145005063291139 0.0148464020199186 0.0138679849015785 0.0159866726109356 0.0159903758000097 -0.668546597633547 -0.167366142692426 -0.462821648797668 -0.319261825484102 0.134844629209709 0.0405770375204078 0.124944188845057 0.0931728865868739 0.2754624 0.0108044 2.01185100000001 2.36912922851595e-05 2.93134499999999 5.43294997620293e-05 881 326
0.0129511111111111 0.0122842105263158 0.00814051282051282 0.0113562025316456 0.0114529387010801 0.0110492887833715 0.0123191418354857 0.0126792373767754 0.646023706811998 0.458968510056522 -1.25017170448723 -0.35587020089217 -0.130811178609533 -0.111764817370214 0.339198060285026 0.104346563268326 0.0151733333333333 0.01216 0.0140225641025641 0.0132958227848101 0.0164017393743863 0.0147699676594048 0.0153283978563677 0.014698224220211 -0.371787824259587 -0.729629636714138 -0.315335394540993 -0.326418444999246 0.0748948640758986 0.176707743685741 0.0851904919248369 0.0954129842074692 0.2932512 0.012672 0.530007000000065 9.66960967656438e-06 3.69445500000004 1.203404635225e-05 880 270
0.00550222222222222 0.00665263157894737 0.00626512820512821 0.00666582278481013 0.00678692663767709 0.00924532326771903 0.00959200356656137 0.010498731585865 -0.924092383397079 -1.14680373921652 -1.27048704551659 -1.23929349123813 0.189291042034098 0.280432778140306 0.346838419976298 0.365083035956011 0.00889777777777778 0.00878105263157895 0.00878512820512821 0.0085746835443038 0.00862505260204797 0.00958356680190387 0.0121310633341806 0.0124369589555631 0.155295685960065 -0.342750000855718 -1.01622137313619 -1.05864709124411 -0.0316201173851447 0.0837385690435728 0.275815485986692 0.310548215609549 0.2928732 0.0068016 -0.912501999999969 4.72471369082278e-06 7.176729 4.45180501908079e-05 900 288
0.00664888888888889 0.00700631578947369 0.00590564102564103 0.00569632911392405 0.00975620704166082 0.0113875323175564 0.0101562390704767 0.0122754400080883 -1.56829539772551 -1.58095998162586 -1.53542269055143 -1.82650420385485 0.318496536564169 0.384738010475551 0.418520873262212 0.53595723573487 0.00431111111111111 0.0092421052631579 0.00805128205128205 0.00655582278481013 0.00523158928320943 0.0149954633488613 0.0162687903628933 0.0173632868535459 -0.851873355484318 -1.58458230862006 -1.87158789116129 -2.13585608961917 0.175946184279518 0.383673245157864 0.505108746766703 0.622431925469727 0.2900864 0.0127832 0.907115000000031 1.15560024380088e-05 4.91653700000002 7.84930176009535e-05 911 326
0.0106577777777778 0.00898315789473684 0.00847897435897436 0.00933341772151899 0.0121599102258381 0.0133042456779371 0.0111906708276549 0.0117908831656637 -0.610676489126549 -1.33866456701785 -0.89114697306957 -0.709603272146172 0.123531540954022 0.32479013750972 0.242317597438332 0.208420812047493 0.0116 0.0122694736842105 0.0117148717948718 0.0120572151898734 0.0130082760555478 0.0138679849015785 0.0142939660991895 0.0139713889565742 -0.535742810750756 -0.475433301635114 -0.667024505419879 -0.46823706249188 0.108260006901311 0.115266293460275 0.180432378698865 0.137006690791472 0.2949812 0.0106284 -1.98732899999997 9.92322294620152e-06 2.205798 1.38861387471388e-05 917 285
0.00389333333333333 0.00476421052631579 0.00431794871794872 0.0043406329113924 0.00523158928320943 0.00789234913097966 0.00827545405742549 0.0095296179010159 -1.23851343907375 -1.61379339223985 -1.74410126174683 -1.84330558263635 0.255802945802946 0.396350763600289 0.478222138871732 0.544511337550095 0.00769777777777778 0.00771789473684211 0.00791230769230769 0.00809113924050633 0.0091906298218544 0.0112747844728281 0.0118489455822229 0.0130022752717251 -0.798849527007408 -1.29606589103659 -1.22345210038452 -1.28890321433813 0.16243196309863 0.315472969311119 0.332235291536942 0.377713586936478 0.2801044 0.0063876 -0.622910999999987 4.65892159234287e-06 0.403637000000002 1.16846083312813e-05 882 255
0.0147288888888889 0.0139705263157895 0.0137923076923077 0.0137954430379747 0.0159775564595315 0.0157846982619593 0.0158926333602831 0.0191399952757692 -0.387829937674716 -0.475055427697247 -0.489491111553197 -0.95967651144022 0.0781513477236191 0.114932317112576 0.132157183794615 0.27923477309112 0.0151644444444444 0.0158231578947368 0.0153871794871795 0.015026329113924 0.0158361621545799 0.0169121767092421 0.021064792146174 0.0215627794878919 -0.210471842336218 -0.266428488060118 -1.00250995824675 -1.04360576691557 0.0424166981607457 0.064392587259933 0.269530912984856 0.303135798315716 0.2868904 0.0120968 -4.10354899999995 1.65822036585287e-05 9.01453900000001 0.000115079101344587 943 401
0.0123466666666667 0.00977052631578947 0.0111764102564103 0.0107574683544304 0.0131496703604994 0.0119512715411978 0.0130714558407062 0.012598477903038 -0.302246431962923 -0.750543156317678 -0.535004193877231 -0.498297223481829 0.0610664504750527 0.18246972448839 0.144975862473903 0.146129521580035 0.0113777777777778 0.0105073684210526 0.0106564102564103 0.0101255696202532 0.0118771216159349 0.0111620366280998 0.0126012595874434 0.0121139210606134 -0.207757147337785 -0.24090736897771 -0.569115242236337 -0.559195781452043 0.0420424960107501 0.058651322232636 0.154337692794701 0.164137724722764 0.2897948 0.0077532 -2.790384 1.65620815664868e-06 1.997069 4.9290355094471e-05 898 312
0.00569777777777778 0.00707789473684211 0.00936974358974359 0.0108101265822785 0.00579716650301585 0.0082305926651645 0.016550908114851 0.0182516410646576 -0.0832985953246949 -0.570929279265112 -1.60813253318263 -1.40021049697015 0.0171443627134683 0.140050416199203 0.433883414449253 0.407717555699077 0.00817777777777778 0.00739789473684211 0.00968153846153846 0.00989113924050633 0.0111701500911769 0.00935807111244731 0.018055536125292 0.0209167036979925 -1.32243200728391 -0.85684592574138 -1.72133527228542 -1.81394902678854 0.267890072109481 0.20946371875695 0.463791138941775 0.527117686260688 0.2914808 0.0162324 -0.727638999999924 3.14320526208974e-05 -1.40558299999998 0.000151122375978397 946 353
0.0112622222222222 0.0123031578947368 0.0113302564102564 0.0116088607594937 0.0123013045307897 0.0139807327463068 0.0134476128433164 0.0130830347454625 -0.417649760932714 -0.494993940927589 -0.581380463860465 -0.384553847719039 0.0844692777068256 0.119991911869793 0.15745221532849 0.112678290217039 0.0175555555555556 0.01228 0.0126 0.0138801265822785 0.017957076728854 0.0140934805910351 0.01504628010441 0.01566733790506 -0.111113709145501 -0.530887189140928 -0.601609783933596 -0.390729370966635 0.0223600522156951 0.128675140205512 0.162583714209401 0.114072431041673 0.2920672 0.0118572 -3.38218299999999 -4.08981131364652e-06 0.395748999999984 3.61258835544722e-05 923 300
0.0143288888888889 0.0166778947368421 0.0158538461538462 0.0163020253164557 0.0158361621545799 0.0158974461066876 0.0163628296135459 0.0148597431676858 -0.472279614408479 0.202939287948778 -0.11526891745051 0.332122924149339 0.0951792013101538 -0.049092704885862 0.0311060783324636 -0.0970596956148138 0.0166222222222222 0.0190042105263158 0.0184092307692308 0.0188816455696203 0.018664048253612 0.0169121767092421 0.0169270651174612 0.0170402489585962 -0.543861625112982 0.511816140758578 0.324655056562126 0.370692577615496 0.109398883009994 -0.123699855615299 -0.0875618804254843 -0.108061602591499 0.2884552 0.013968 -7.52565999999994 -1.37654387753198e-05 -4.400397 -7.9350324122092e-06 924 321
0.0152 0.0138505263157895 0.0142092307692308 0.0133673417721519 0.0141394304951606 0.015671950417231 0.0167389866161561 0.0159096163262723 0.371636518628348 -0.480333012997362 -0.560245351111188 -0.547495144276738 -0.0750079365079368 0.116221915776286 0.151129569844072 0.159794837410518 0.0171555555555556 0.0168926315789474 0.0175723076923077 0.0174616455696203 0.0188054425585636 0.0182651508459815 0.0174913006213766 0.0178478436959705 -0.436195014394282 -0.311243280858498 0.0171803815049767 -0.0742851161867813 0.0877345480102371 0.0751441517569555 -0.00463127772397187 0.0216383633187797 0.2915648 0.0147168 -1.21504799999996 -3.01724092030523e-06 30.944378 0.00011380959568298 944 317
0.0102133333333333 0.00855157894736842 0.00840564102564103 0.00682544303797468 0.0115943330060317 0.0111620366280998 0.0119429848328754 0.0113063263232392 -0.588357743456419 -0.960606433798214 -1.09089494324849 -1.34792544737766 0.119109885146471 0.233869298919849 0.296185908023358 0.396316465415865 0.0119555555555556 0.0115073684210526 0.0108435897435897 0.00932126582278481 0.0120185159208865 0.0138679849015785 0.0126012595874434 0.0144559457989987 -0.0258921293268529 -0.702100601507579 -0.514341488049816 -1.21476200862722 0.00523861396410408 0.17022058339977 0.13948366285582 0.355195021315696 0.2766008 0.0081848 1.29072799999999 8.86997526782635e-06 1.03449099999999 1.80744610432192e-05 878 305
0.0197955555555556 0.0204947368421053 0.0169210256410256 0.020333164556962 0.0162603450694347 0.0215348383431016 0.0223813416553099 0.0202706279080931 1.07915380834509 -0.200453967262679 -0.908120501448404 0.0106118651391716 -0.217413005137643 0.04829855160392 0.243967323245288 -0.0030850869125727 0.0195822222222222 0.0213578947368421 0.0224317948717949 0.0181467088607595 0.0221989058774022 0.0182651508459815 0.0230396164098778 0.0213205010666796 -0.586985752825303 0.701334967432996 -0.0982345966052663 -0.512405097611415 0.11787444253474 -0.169324848009183 0.0263815823696759 0.148861051435618 0.3005696 0.0175496 -7.81849799999997 2.72140056422441e-05 -4.16319700000001 7.87123058734821e-05 1006 392
