tpS_10 tpS_20 tpS_40 tpS_80 twS_10 twS_20 twS_40 twS_80 taS_10 taS_20 taS_40 taS_80 deS_10 deS_20 deS_40 deS_80 tpN_10 tpN_20 tpN_40 tpN_80 twN_10 twN_20 twN_40 twN_80 taN_10 taN_20 taN_40 taN_80 deN_10 deN_20 deN_40 deN_80 pBar2 pBar4 LD2 minus2LdS LD4 minus2LdN n2 n4 B Bprime cSq10 cSq20 cSq40 cSq80 S10_0 S10_1 S10_2 S10_3 S10_4 S10_5 S10_6 S10_7 S10_8 S10_9 S10_10 S20_0 S20_1 S20_2 S20_3 S20_4 S20_5 S20_6 S20_7 S20_8 S20_9 S20_10 S20_11 S20_12 S20_13 S20_14 S20_15 S20_16 S20_17 S20_18 S20_19 S20_20 S40_0 S40_1 S40_2 S40_3 S40_4 S40_5 S40_6 S40_7 S40_8 S40_9 S40_10 S40_11 S40_12 S40_13 S40_14 S40_15 S40_16 S40_17 S40_18 S40_19 S40_20 S40_21 S40_22 S40_23 S40_24 S40_25 S40_26 S40_27 S40_28 S40_29 S40_30 S40_31 S40_32 S40_33 S40_34 S40_35 S40_36 S40_37 S40_38 S40_39 S40_40 S80_0 S80_1 S80_2 S80_3 S80_4 S80_5 S80_6 S80_7 S80_8 S80_9 S80_10 S80_11 S80_12 S80_13 S80_14 S80_15 S80_16 S80_17 S80_18 S80_19 S80_20 S80_21 S80_22 S80_23 S80_24 S80_25 S80_26 S80_27 S80_28 S80_29 S80_30 S80_31 S80_32 S80_33 S80_34 S80_35 S80_36 S80_37 S80_38 S80_39 S80_40 S80_41 S80_42 S80_43 S80_44 S80_45 S80_46 S80_47 S80_48 S80_49 S80_50 S80_51 S80_52 S80_53 S80_54 S80_55 S80_56 S80_57 S80_58 S80_59 S80_60 S80_61 S80_62 S80_63 S80_64 S80_65 S80_66 S80_67 S80_68 S80_69 S80_70 S80_71 S80_72 S80_73 S80_74 S80_75 S80_76 S80_77 S80_78 S80_79 S80_80 N10_0 N10_1 N10_2 N10_3 N10_4 N10_5 N10_6 N10_7 N10_8 N10_9 N10_10 N20_0 N20_1 N20_2 N20_3 N20_4 N20_5 N20_6 N20_7 N20_8 N20_9 N20_10 N20_11 N20_12 N20_13 N20_14 N20_15 N20_16 N20_17 N20_18 N20_19 N20_20 N40_0 N40_1 N40_2 N40_3 N40_4 N40_5 N40_6 N40_7 N40_8 N40_9 N40_10 N40_11 N40_12 N40_13 N40_14 N40_15 N40_16 N40_17 N40_18 N40_19 N40_20 N40_21 N40_22 N40_23 N40_24 N40_25 N40_26 N40_27 N40_28 N40_29 N40_30 N40_31 N40_32 N40_33 N40_34 N40_35 N40_36 N40_37 N40_38 N40_39 N40_40 N80_0 N80_1 N80_2 N80_3 N80_4 N80_5 N80_6 N80_7 N80_8 N80_9 N80_10 N80_11 N80_12 N80_13 N80_14 N80_15 N80_16 N80_17 N80_18 N80_19 N80_20 N80_21 N80_22 N80_23 N80_24 N80_25 N80_26 N80_27 N80_28 N80_29 N80_30 N80_31 N80_32 N80_33 N80_34 N80_35 N80_36 N80_37 N80_38 N80_39 N80_40 N80_41 N80_42 N80_43 N80_44 N80_45 N80_46 N80_47 N80_48 N80_49 N80_50 N80_51 N80_52 N80_53 N80_54 N80_55 N80_56 N80_57 N80_58 N80_59 N80_60 N80_61 N80_62 N80_63 N80_64 N80_65 N80_66 N80_67 N80_68 N80_69 N80_70 N80_71 N80_72 N80_73 N80_74 N80_75 N80_76 N80_77 N80_78 N80_79 N80_80
0.0165955555555556 0.0156336842105263 0.0154035897435897 0.0151 0.0148464020199186 0.0157846982619593 0.0151403193550626 0.0145367052727361 0.584123589488033 -0.0395442366658001 0.0643507077482481 0.132538538586376 -0.117816662467456 0.00956711676883515 -0.0173886945415824 -0.0387498210010737 0.0228622222222222 0.0204063157894737 0.0175553846153846 0.0198751898734177 0.0210677514377893 0.0201818642063623 0.0183376538772497 0.0174440463272833 0.423953515906089 0.0461225770047847 -0.158363918455532 0.478274388482171 -0.0851761892925205 -0.0111214494764396 0.0426591791458978 -0.139368097316502 0.7170968 0.9844416 -0.00274475088909462 0.106970063604239 1.63941552592767 0.0328484698412698 284 316 0.93010604879949 0.993759493670886 0.409833104900895 2.15422301467033 3.46518546969687 5.69017391459076 119 29 4 5 4 41 2 5 4 11 662 99 28 21 2 6 4 1 2 15 0 1 0 22 3 0 0 8 0 8 19 647 83 36 10 6 7 1 8 0 0 0 5 4 1 0 0 0 0 2 15 1 0 0 21 2 0 0 0 0 0 0 5 0 3 0 5 0 4 0 6 19 642 70 28 8 3 23 11 2 3 0 0 0 0 2 0 0 0 0 0 2 0 0 0 5 0 0 0 2 0 0 1 2 1 0 0 0 15 0 0 0 0 1 1 0 0 0 21 0 0 0 1 0 0 0 0 0 0 0 0 7 0 0 0 2 0 0 0 0 1 0 0 0 0 1 1 1 3 14 4 2 12 636 167 50 31 7 33 15 13 0 0 0 0 137 52 52 6 1 7 7 2 6 0 44 0 2 0 0 0 0 0 0 0 0 121 64 13 27 0 13 16 2 0 7 0 0 0 0 7 13 0 0 0 0 0 0 0 0 0 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 35 39 2 6 3 3 27 3 2 6 0 21 0 0 0 0 1 0 0 0 0 0 0 0 0 5 2 7 0 0 0 0 33 0 0 0 0 0 0 6 0 2 0 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0152622222222222 0.0141094736842105 0.0144841025641026 0.0144882278481013 0.0144222191050638 0.0152209590383179 0.0170211043681138 0.0180901221171827 0.288654311234045 -0.301660408366224 -0.552686215669912 -0.683693728909873 -0.0582436801881248 0.0730233457240953 0.149050364132887 0.199108344639654 0.0151822222222222 0.0168421052631579 0.0154774358974359 0.0152691139240506 0.0131496703604994 0.0166866810197856 0.018055536125292 0.0163134136949594 0.76504199507869 0.0385309543996008 -0.52994699018182 -0.219428760955361 -0.154570556219302 -0.00931426945766178 0.142787243201531 0.0640147911673112 0.6980624 0.986566 0.000272069717958181 -0.00958861631419991 1.74681015669682 0.0226102043343654 332 324 0.838088123538446 0.763455696202532 3.05456011980466 0.81436174394282 0.895886655619672 2.01058210166667 163 26 7 5 25 1 19 0 2 17 711 134 31 21 12 2 19 1 1 0 5 1 5 0 0 2 12 1 7 9 6 707 107 35 30 3 12 3 8 1 1 1 0 5 13 0 1 1 1 0 4 0 1 0 5 0 2 0 0 1 11 0 0 0 0 5 0 1 3 1 17 15 688 80 34 11 17 12 19 2 16 1 1 4 0 0 0 1 2 0 0 0 5 1 0 13 0 0 0 0 0 0 2 0 0 0 0 4 0 1 0 0 0 0 1 0 0 0 0 5 0 0 0 0 2 0 0 0 0 0 1 11 0 0 0 0 0 0 5 0 0 1 1 0 0 0 4 0 9 4 7 6 21 672 229 35 5 2 4 47 0 0 0 0 2 176 54 13 0 27 2 23 2 4 8 6 0 0 0 7 2 0 0 0 0 0 132 48 38 29 5 10 3 5 0 0 7 16 0 4 0 0 0 0 0 4 0 0 0 0 8 0 0 6 0 7 0 0 0 0 0 2 0 0 0 0 0 122 24 19 33 28 9 10 0 6 7 5 0 5 0 1 0 0 0 0 6 0 0 0 4 0 14 0 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 8 0 0 0 6 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
0.00815111111111111 0.00837052631578947 0.00821538461538461 0.00841848101265823 0.00989760134661243 0.0102600538702736 0.0116608670809177 0.0128407563242502 -0.869125518075105 -0.755027991523085 -1.08768237770783 -1.17487661617369 0.176455908289241 0.184163512041453 0.295473950746891 0.344393678995401 0.00944888888888889 0.0103621052631579 0.0104353846153846 0.0100126582278481 0.00862505260204797 0.0109365409386432 0.0128833773394011 0.0151827810626355 0.469110418359411 -0.215646687336629 -0.70098936728104 -1.16570614561941 -0.0955166681122965 0.0525244388246771 0.190011722821296 0.340525415828524 0.7087292 0.990106 0.00192070164102405 -0.0403007940074914 1.93936617948127 0.0248782337662337 268 309 0.889220088529737 0.500632911392405 0.536507616573459 0.426787848084992 0.906604378846594 1.33691383136304 126 33 4 5 4 0 4 6 1 13 704 108 23 20 4 9 3 0 7 0 0 0 0 0 7 0 0 1 0 9 8 701 94 21 12 14 17 4 1 0 7 0 0 0 0 1 0 0 3 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 7 0 0 1 7 1 5 18 682 77 27 5 11 13 3 0 0 12 5 8 0 5 0 0 0 0 0 0 4 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 5 0 1 2 1 0 1 0 10 6 8 20 664 241 18 13 9 15 0 6 0 0 0 7 205 27 22 12 8 2 11 0 7 2 0 3 0 0 3 0 0 0 0 0 7 165 50 17 8 13 2 3 0 4 16 6 10 0 0 0 2 0 0 0 0 3 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 7 121 66 20 26 6 4 8 6 0 4 1 2 0 0 0 3 0 3 0 7 4 1 0 0 2 0 0 2 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0
0.0181333333333333 0.0133515789473684 0.0147035897435897 0.0152244303797468 0.0182398653387572 0.0139807327463068 0.0151403193550626 0.0168787300111214 -0.0290286773305606 -0.18564138470163 -0.106749033759983 -0.336160074003946 0.00584061359255139 0.0450014895753298 0.0288454689251174 0.0980109066431257 0.0212 0.01124 0.0158902564102564 0.0161050632911392 0.0207849628278861 0.0163484374856007 0.0194661248850804 0.0180901221171827 0.099376182225772 -1.29223888432479 -0.682527074079879 -0.376794033776351 -0.0199681459885541 0.312472521615604 0.183696986222702 0.109731643224121 0.7018376 0.9851988 -0.000651021953298047 0.0213032253968258 1.96858615431395 0.012088393258427 316 357 0.856063733723397 0.805253164556962 0.394126657249662 2.3597642955238 1.70664670119814 3.30838914239589 141 28 24 15 2 12 1 14 18 15 688 137 25 10 4 27 3 8 1 2 0 0 0 1 0 6 0 22 0 6 9 697 118 22 21 13 0 1 3 4 8 0 2 15 0 7 1 0 0 2 0 0 0 0 0 1 0 0 0 5 0 14 1 0 11 0 2 0 0 7 8 13 679 78 54 8 2 3 2 11 4 3 1 0 17 5 0 0 2 0 0 0 0 0 1 15 1 0 0 0 0 1 5 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 1 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 17 0 0 1 3 4 3 0 0 3 18 671 210 69 5 29 14 19 11 0 0 0 0 212 65 26 16 0 1 2 0 4 3 0 0 0 0 0 0 0 28 0 0 0 150 57 28 39 1 5 25 0 0 14 0 1 2 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 17 0 0 11 0 0 0 0 0 0 0 0 0 133 44 19 17 6 19 11 25 1 1 2 4 21 2 1 0 0 0 0 14 0 1 0 0 3 2 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0162311111111111 0.0147452631578947 0.0139287179487179 0.0147044303797468 0.0168259222892411 0.0145444719699482 0.0166449473655036 0.0152635405363729 -0.175539455190502 0.0569880671348861 -0.604885322540418 -0.125408043476954 0.035350881093178 -0.0138053267496674 0.163186422710771 0.036630436778002 0.0139822222222222 0.0153389473684211 0.0143553846153846 0.0140453164556962 0.0134324589704026 0.0149954633488613 0.0159866726109356 0.0145367052727361 0.202635124955977 0.094601916407827 -0.377981167712176 -0.115619679247675 -0.040927968068319 -0.0229058623644187 0.102040495558477 0.0338033142875587 0.709326 0.988264 0.00114812907393123 -0.0416919238095244 1.66686707836497 0.0517996687116565 316 327 0.892112859113706 0.70226582278481 0.691738688827332 0.866830274673152 1.42245899231328 2.77771678831178 142 40 18 3 0 30 0 3 11 14 681 135 27 6 17 14 1 0 0 15 1 0 0 18 0 1 2 3 9 0 15 678 98 27 48 11 0 1 0 4 0 16 1 5 1 2 0 3 3 0 0 0 0 0 1 0 5 2 0 2 0 2 1 12 1 1 0 0 1 6 8 13 667 90 22 19 17 15 10 7 6 0 0 0 0 0 0 5 1 0 1 0 0 1 3 0 3 0 0 0 0 0 0 0 0 0 3 0 0 0 16 0 1 0 1 1 10 1 0 0 1 0 0 0 0 0 0 0 0 1 6 0 2 2 0 0 0 0 0 2 0 0 0 0 3 0 0 3 1 1 10 4 10 663 232 32 29 0 10 5 19 0 0 0 2 194 34 27 21 2 7 7 0 21 2 0 0 10 2 0 0 0 0 0 0 2 157 47 41 14 4 12 4 0 0 2 0 0 3 5 5 0 2 19 0 0 0 0 0 10 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 147 40 20 20 3 21 1 4 0 9 0 1 5 2 0 2 0 0 0 0 10 0 0 0 4 0 3 0 0 2 0 19 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
0.0107733333333333 0.0104757894736842 0.00933846153846154 0.00988936708860759 0.0117357273109833 0.0124022629201109 0.0112847100783075 0.0144559457989987 -0.405158067855583 -0.639385317983813 -0.634393467137314 -1.08036067534619 0.0820054822464461 0.155332414643686 0.172467748514622 0.31589622525476 0.0130844444444444 0.0173115789473684 0.0162169230769231 0.0136825316455696 0.0145636134100154 0.0214220904983734 0.0196542033863856 0.0196245521181938 -0.503425517350469 -0.79632210904214 -0.649883617127721 -1.04100545804753 0.10156606907416 0.191881905797992 0.174887795851521 0.302785023415405 0.7088548 0.9820264 -0.00107791727091443 0.0273676094276084 2.58355859372836 0.0524116703296702 298 365 0.889828598272083 0.684126582278481 0.313020989965094 1.28696536181137 2.62273211871409 4.47210727023062 153 13 40 1 2 0 3 0 14 10 696 136 22 21 8 6 1 11 5 0 0 0 0 0 2 5 0 2 5 9 13 686 123 31 9 16 3 3 2 2 2 3 0 0 4 0 12 0 0 0 0 0 0 0 0 0 0 0 5 0 2 0 0 3 1 0 0 1 4 6 6 5 689 85 27 12 9 28 3 3 14 2 3 3 0 0 0 0 3 0 1 10 1 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 3 0 0 2 0 0 0 0 4 3 2 3 1 0 12 3 7 10 668 239 49 24 18 3 2 0 7 0 0 23 175 61 48 10 8 2 26 0 5 0 0 0 7 0 0 0 0 0 23 0 0 156 40 26 21 45 5 2 15 4 0 2 0 0 14 0 0 2 3 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 23 0 0 0 0 122 47 19 51 19 10 6 4 3 2 3 0 2 0 9 5 10 0 0 0 0 15 0 0 3 0 0 0 0 0 0 0 0 0 0 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 0 0 0
0.0126133333333333 0.0111094736842105 0.0114194871794872 0.0109011392405063 0.0130082760555478 0.0115002801622846 0.0151403193550626 0.0155865784313226 -0.150245914677867 -0.139668421629138 -0.909476319194937 -1.02956394958894 0.0303608810674028 0.033982344130691 0.245756518625297 0.300607295658967 0.0144355555555556 0.0133115789473684 0.0150410256410256 0.014036835443038 0.0178156824239024 0.016461185330329 0.0174913006213766 0.0184131600121324 -0.942730438006216 -0.791352661280287 -0.519666474428465 -0.816348933167032 0.189727611209093 0.191335333377091 0.14008535062032 0.237673738033606 0.7109236 0.9899108 -0.000347751426357305 0.00957006329113911 1.50754895055978 0.00222649197860976 317 375 0.899873956702769 0.701841772151899 0.448696894983743 1.04898775188102 2.0801179388205 2.14868240672731 163 23 18 11 0 9 0 7 15 9 684 154 17 9 13 12 2 12 0 0 4 0 4 0 0 2 0 4 10 4 9 683 111 40 21 5 4 5 12 1 0 4 8 3 3 0 2 0 0 4 0 0 0 0 0 4 0 0 0 0 1 0 1 1 0 0 10 2 2 1 9 18 667 90 41 14 7 8 16 4 0 11 2 1 0 3 0 0 0 0 2 8 1 0 4 0 1 4 2 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 2 0 0 0 9 1 3 6 4 5 7 16 656 249 75 28 10 0 0 10 2 0 1 0 228 41 30 47 6 1 9 0 0 0 0 0 0 0 0 10 0 2 0 0 1 189 40 54 11 5 8 17 14 0 3 0 0 0 0 0 0 29 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 147 63 42 19 10 2 12 8 4 15 2 2 2 3 7 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 10 0 0 21 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
0.0132533333333333 0.0144252631578947 0.0125476923076923 0.0130382278481013 0.0121599102258381 0.016461185330329 0.0151403193550626 0.0159903758000097 0.444519912526508 -0.511534532705943 -0.633711168046139 -0.632611220403593 -0.0899203273040483 0.123680168321971 0.171239918166147 0.184620298411415 0.0122933333333333 0.0175136842105263 0.0169851282051282 0.0143137974683544 0.013291064665451 0.0171376723986987 0.0145760838511472 0.0155058189575852 -0.371604596931699 0.0907979572443372 0.611209474399209 -0.263269901676513 0.0750678261848475 -0.0219406581640682 -0.165273771651048 0.0768757517736681 0.7103944 0.987124 -0.00114968153964047 0.0362527717041792 1.71674607295403 0.0143193454545452 312 331 0.897300311422829 0.715689873417722 1.1844783156208 2.39925176550336 3.11367627511703 4.64828276659046 164 21 5 30 4 0 1 20 1 4 691 125 39 18 10 7 4 2 17 0 1 2 0 0 13 1 0 3 3 5 21 670 108 33 26 16 3 8 0 1 2 1 1 3 19 0 1 1 0 0 0 0 0 0 0 0 0 2 0 0 13 0 1 0 1 1 0 4 0 6 6 12 672 82 34 17 11 17 5 7 6 7 5 2 2 2 0 0 0 0 0 0 3 3 0 0 1 0 1 0 17 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 13 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 3 2 2 2 2 3 6 4 15 661 237 29 35 2 0 8 0 0 20 0 0 179 41 32 26 6 0 0 0 5 2 40 0 0 0 0 0 0 0 0 0 0 176 24 23 18 7 7 5 12 0 0 8 4 0 0 0 0 0 0 5 20 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 139 41 22 4 14 23 3 6 1 3 9 2 0 0 0 0 9 5 0 0 0 20 0 0 5 2 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.00650666666666667 0.00734105263157895 0.00602871794871795 0.00634518987341772 0.00777668677233834 0.0115002801622846 0.0123191418354857 0.0126792373767754 -0.800122694715749 -1.48644604683332 -1.88198328310289 -1.70373347744992 0.163311207311207 0.361663148376676 0.510621922433588 0.499560605668584 0.00792 0.00578315789473684 0.00702769230769231 0.00616696202531645 0.0101803899565156 0.0082305926651645 0.0102502783211293 0.012033161586876 -1.09421199452171 -1.21221018550996 -1.15367645049065 -1.66059491843076 0.22203373015873 0.29735826689447 0.314390098734603 0.48750276635174 0.7123636 0.9947916 -0.00214938730063654 0.0347760487804876 1.63670021861914 -0.00441057364341088 247 259 0.906891272708191 0.308348101265823 0.575469010263571 0.859417688572397 0.959042800190207 1.18345156538173 131 20 6 9 0 0 1 6 0 13 697 96 32 27 1 7 1 2 0 0 0 0 0 0 0 1 3 2 2 10 14 685 77 45 15 10 11 2 1 3 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 1 2 6 3 8 18 675 62 32 21 8 14 3 2 4 4 7 4 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 2 5 2 5 2 2 0 2 6 22 664 187 45 17 3 0 1 0 6 0 0 0 186 36 4 17 1 0 5 3 0 0 0 0 0 1 0 0 2 0 0 4 0 150 29 18 19 21 3 0 0 6 3 0 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 4 0 0 0 0 0 0 0 0 0 110 69 12 16 5 4 2 2 14 3 1 0 3 3 0 2 0 0 3 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0
0.0101066666666667 0.00998105263157895 0.01 0.00856924050632911 0.0108873614812737 0.0105982974044584 0.0115668278302652 0.0122754400080883 -0.35381723768504 -0.238946920205032 -0.498550155096294 -1.02892154869929 0.0717065209922353 0.058239993588007 0.135458731923501 0.301919890392291 0.0154222222222222 0.0166315789473684 0.0130061538461538 0.0153546835443038 0.0162603450694347 0.0157846982619593 0.0188078501305125 0.0170402489585962 -0.255844302901136 0.221762477953067 -1.14556789539191 -0.339322112587203 0.0515439766889042 -0.0536520034374091 0.308472060554459 0.0989167129182179 0.7182824 0.9868872 -0.00204987960552314 0.0466175770609317 1.79962826731607 0.0021261656804733 280 339 0.935957655739533 0.76773417721519 0.634919044618477 1.36141895750492 1.66548274534948 3.5792891687059 139 28 5 17 0 2 1 12 2 10 676 127 22 19 5 0 1 1 1 13 2 0 0 11 1 1 0 0 1 6 10 671 111 25 6 10 7 13 2 1 1 0 0 2 0 0 13 0 0 0 0 0 0 0 0 0 0 0 11 0 1 0 0 0 0 1 1 4 5 4 4 12 658 86 30 18 10 5 8 3 5 1 1 1 1 0 2 0 0 0 11 7 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 10 0 1 0 0 1 0 0 0 2 1 0 6 1 2 7 11 654 224 54 9 25 0 5 1 19 2 0 0 199 34 40 10 0 9 0 0 6 19 0 20 2 0 0 0 0 0 0 0 0 139 67 22 27 11 23 4 14 5 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 1 0 0 0 0 0 0 19 2 0 0 0 0 0 0 128 39 15 22 14 18 9 4 10 0 12 5 3 10 0 1 2 0 0 0 6 0 0 14 0 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0158666666666667 0.0150905263157895 0.0178897435897436 0.0178364556962025 0.0145636134100154 0.015671950417231 0.0168330258668087 0.0173632868535459 0.443485683605889 -0.153329029880341 0.232736752028542 0.0935113498947228 -0.089473211075153 0.0370996644299162 -0.062776456906571 -0.0272511101525683 0.0223288888888889 0.0212610526315789 0.0206164102564103 0.0202345569620253 0.0223403001823538 0.0222113254114713 0.0200303603889958 0.0205129063293054 -0.00254377266160123 -0.177624845886064 0.10875146663291 -0.0466832631433982 0.000510794097291933 0.0427832541412224 -0.02925807903768 0.0135694748862781 0.7162404 0.9850364 -0.00146609009209475 0.0656710095238088 1.46672378023818 0.0655151567567564 316 371 0.925888463975343 1.01172784810127 0.282577419420473 0.789821813167465 1.19872801580674 2.20236258699632 156 26 2 6 14 21 13 2 1 18 661 131 14 28 23 0 0 8 0 5 0 7 0 6 0 8 0 0 20 13 7 650 99 26 17 19 9 0 3 1 0 6 1 16 0 10 0 0 8 0 0 0 0 0 0 0 8 0 0 10 2 13 0 2 0 0 2 0 5 6 9 6 642 77 44 4 8 7 3 0 1 5 1 7 2 1 16 0 3 6 0 7 4 0 0 5 0 0 0 0 0 0 0 0 0 6 0 0 8 0 0 0 0 0 0 0 0 0 8 0 0 5 0 0 0 0 0 0 0 0 0 2 0 0 6 4 0 5 5 1 3 0 0 3 1 3 1 0 0 4 3 4 19 628 213 56 41 26 21 2 0 12 0 0 0 174 79 23 11 7 5 28 26 6 0 0 0 0 12 0 0 0 0 0 0 0 158 56 14 39 1 11 6 0 16 7 9 2 0 9 2 0 19 2 0 8 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 117 49 56 8 27 2 3 3 9 2 0 0 4 2 2 1 1 0 13 0 11 0 0 0 10 0 6 0 2 2 19 2 0 0 8 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.00871111111111111 0.0121684210526316 0.00996564102564102 0.0101258227848101 0.0121599102258381 0.0133042456779371 0.0126952988380959 0.0136483510616245 -1.40207379036634 -0.351876253510585 -0.792979719572894 -0.88163028800395 0.283620442147574 0.0853730946346798 0.215013277534182 0.258091857463921 0.01712 0.0110652631578947 0.0132687179487179 0.0120336708860759 0.0182398653387572 0.0174759159328835 0.0202184388903009 0.0179286031697079 -0.305149700722546 -1.51847379400956 -1.27780362651214 -1.12886399894066 0.061396579303556 0.36682785609687 0.343731827135124 0.328800421752431 0.7162556 0.9822624 0.000838554479695292 -0.0193783127272727 2.58871400009546 0.0492676065573769 276 367 0.925963253579471 0.601683544303797 0.985938774283826 2.66454557051728 2.61392426849513 5.47191704418337 138 40 9 6 0 0 1 0 8 22 675 113 17 32 12 1 11 6 0 0 0 0 2 0 0 6 13 0 4 9 5 668 99 20 20 10 17 4 14 1 0 0 0 1 6 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 6 1 0 0 0 1 11 1 5 1 8 6 665 76 33 4 13 4 2 25 4 0 1 1 6 15 0 1 0 0 0 0 0 0 6 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 6 0 0 0 0 0 0 0 0 13 1 0 0 0 3 7 1 1 5 4 9 654 234 38 43 14 5 2 0 0 27 0 4 210 79 13 1 12 0 2 15 2 0 0 0 2 0 0 0 0 0 0 29 2 152 46 50 49 2 12 0 2 12 1 1 0 0 2 0 0 0 3 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 25 0 4 2 0 0 145 68 10 13 2 11 33 12 6 2 0 2 0 2 0 0 7 2 0 0 0 2 8 4 0 0 0 3 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 2 0 0 0 0 4 0
