{325.149266, 0.5828816016603289}
{296.797679, 0.15723102773339312}
{296.889895, 0.07184878006787769}
{296.574114, 0.041911920827667516}
{296.398844, 0.028007086753767296}
{296.764236, 0.020376865888616074}
{296.737886, 0.015714625083554236}
{296.799265, 0.012647927156022165}
{296.702612, 0.010520323455645093}
{296.687593, 0.00898332185313824}
{296.583106, 0.007836656190990592}
{296.638233, 0.006957936294345613}
{296.620877, 0.0062686634999842014}
{296.518592, 0.005716537835826818}
{296.64856, 0.0052656549264391336}
{296.644043, 0.0048907789966343655}
{296.701663, 0.0045738411168156305}
{296.476504, 0.004301712227729947}
{296.547906, 0.004064738431222913}
