{1441.716771, 0.26106309585464615}
{1321.749273, 0.12457270602631255}
{1318.680204, 0.07962083477178972}
{1319.441806, 0.05747549455194247}
{1317.48617, 0.04440408022589514}
{1319.972965, 0.035837870959847876}
{1320.133934, 0.029824644801434524}
{1315.441484, 0.025392195609335342}
{1317.166411, 0.022003085337050275}
{1315.7685, 0.01933671428205547}
{1315.444146, 0.017190379416376814}
{1316.509838, 0.015429885420194588}
{1316.097841, 0.013963008116724766}
{1315.05532, 0.012724371318141778}
{1313.836762, 0.011666401741630446}
{1312.989446, 0.010753696369528037}
{1313.221499, 0.009959392507126878}
{1312.675459, 0.009262758400687663}
{1313.655232, 0.0086475523588707}
{1312.470881, 0.008100879691108303}
{1312.832313, 0.007612380290259298}
{1313.475264, 0.007173640762370706}
{1313.071227, 0.006777762116088913}
{1316.5488, 0.006419037169409415}
{1313.552236, 0.006092706609169307}
{1313.104289, 0.005794772275487388}
{1313.521342, 0.005521852649330632}
{1313.016684, 0.005271069854817605}
{1313.288611, 0.005039960466651183}
{1316.716426, 0.004826404491106035}
{1315.205821, 0.004628568358557772}
{1314.10891, 0.004444858818025247}
{1313.489308, 0.00427388538689991}
{1313.446322, 0.004114429567846878}
{1312.963008, 0.003965419458515771}
{1312.43681, 0.003825908688867015}
{1312.89004, 0.0036950588540930604}
{1312.469095, 0.0035721247884782556}
{1313.203174, 0.003456442161540013}
{1312.888943, 0.0033474169828670514}
{1313.035402, 0.003244516683833157}
{1314.334274, 0.0031472625084196133}
{1313.098979, 0.003055222995883485}
{1311.9771, 0.0029680083780711233}
{1312.639857, 0.0028852657461383314}
{1312.772705, 0.0028066748670779974}
{1312.494091, 0.0027319445511301745}
{1312.920982, 0.002660809487902548}
{1314.29798, 0.0025930274826685197}
{1313.896822, 0.0025283770354642843}
{1312.789191, 0.002466655214767136}
{1312.685381, 0.0024076757850918433}
{1313.157509, 0.002351267554096194}
{1312.773146, 0.0022972729099841075}
{1312.555757, 0.002245546524329063}
{1312.965022, 0.002195954199067915}
{1312.772746, 0.0021483718394607306}
{1308.217203, 0.0021026845373776516}
{1302.040885, 0.002058785751441317}
{1305.865514, 0.002016576572390177}
{1312.320994, 0.0019759650635890933}
{1312.351522, 0.0019368656679438557}
{1312.180969, 0.0018991986736131394}
{1312.511826, 0.0018628897318851189}
{1312.513207, 0.0018278694214225479}
{1312.899803, 0.001794072853800071}
{1312.461354, 0.0017614393158791291}
{1313.842971, 0.0017299119451031628}
{1314.26121, 0.0016994374342619728}
{1313.641726, 0.0016699657626786783}
{1313.435226, 0.0016414499511253464}
{1312.768322, 0.0016138458380805607}
{1311.868389, 0.001587111875210922}
{1312.559792, 0.0015612089401939111}
{1313.497706, 0.0015361001652057418}
{1312.798397, 0.0015117507795794057}
{1311.829349, 0.0014881279652977843}
{1312.782187, 0.0014652007241277023}
{1311.332591, 0.001442939755325029}
